ts_code,name,benchmark,index_code
560930.SH,电力ETF易方达,中证全指电力公用事业指数收益率,
159027.SZ,畜牧养殖ETF大成,中证畜牧养殖产业指数收益率,931946.CSI
159035.SZ,软件ETF天弘,中证软件服务指数收益率,
159032.SZ,工业有色ETF易方达,中证工业有色金属主题指数收益率,h01059.CSI
516840.SH,汽车ETF南方,中证全指汽车指数收益率,h21008.CSI
520730.SH,N港股通汽车ETF万家,恒生港股通汽车主题指数收益率,931239.CSI
159016.SZ,证券ETF广发,同期中证证券公司30指数收益率,
159021.SZ,大盘价值ETF华夏,国证大盘价值指数收益率,399373.SZ
159010.SZ,港股通科技ETF博时,恒生港股通科技主题指数收益率,931573.CSI
588480.SH,科创创业人工智能ETF中金,中证科创创业人工智能指数收益率,931643.CSI
560320.SH,食品ETF富国,中证全指食品指数收益率,h20177.CSI
560460.SH,N电力ETF平安,中证全指电力公用事业指数收益率,
159028.SZ,港股汽车ETF天弘,恒生港股通汽车主题指数收益率(经估值汇率调整),931239.CSI
513240.SH,港股通信息技术ETF华安,中证港股通信息技术综合指数(港元)收益率,930967.CSI
512140.SH,电力ETF华安,中证全指电力公用事业指数收益率,
159182.SZ,家电ETF南方,中证全指家用电器指数收益率,
159030.SZ,粮食ETF华夏,国证粮食产业指数收益率,
159193.SZ,新能源电池ETF银华,国证新能源电池指数收益率,
159017.SZ,石油ETF工银,国证石油天然气指数收益率,
159015.SZ,恒生港股通科技ETF国联,恒生港股通科技主题指数收益率,931573.CSI
560450.SH,电力ETF天弘,中证全指电力公用事业指数收益率,
512430.SH,家居家电ETF华泰柏瑞,中证家居家电指数收益率,931241.CSI
526050.SH,港股通信息技术ETF招商,中证港股通信息技术综合指数(港元)收益率,930967.CSI
560470.SH,有色ETF易方达,中证细分有色金属产业主题指数收益率,000811.SH
159192.SZ,家电ETF汇添富,中证家电龙头指数收益率,931021.CSI
159178.SZ,消费电子ETF汇添富,国证消费电子主题指数收益率,801085.SI
159020.SZ,养殖ETF易方达,中证畜牧养殖产业指数收益率,931946.CSI
159013.SZ,工业互联网ETF大成,中证工业互联网主题指数收益率,921495.CSI
159018.SZ,石油ETF广发,国证石油天然气指数同期收益率,
159026.SZ,石油ETF南方,国证石油天然气指数收益率,
515640.SH,家电ETF华夏,中证全指家用电器指数收益率,
159022.SZ,科创创业人工智能ETF富国,中证科创创业人工智能指数收益率,931643.CSI
159008.SZ,证券ETF景顺,中证全指证券公司指数收益率,h20168.CSI
159185.SZ,港股通信息技术ETF鹏华,中证港股通信息技术综合指数(港元)收益率,930967.CSI
159019.SZ,石油ETF华宝,国证石油天然气指数收益率,
589270.SH,科创100ETF前海开源,上证科创板100指数收益率,
526010.SH,港股通医疗ETF汇添富,中证港股通医疗主题指数(港元)收益率,932069.CSI
159007.SZ,养殖ETF华泰柏瑞,中证畜牧养殖产业指数收益率,931946.CSI
159009.SZ,创业板新能源ETF易方达,创业板新能源指数收益率,
159186.SZ,港股通汽车ETF鹏华,恒生港股通汽车主题指数(港元)收益率,931239.CSI
560410.SH,电池ETF鹏华,中证电池主题指数收益率,
526000.SH,港股通信息技术ETF华夏,中证港股通信息技术综合指数(港元)收益率,930967.CSI
159188.SZ,红利100ETF景顺,标普中国A股红利100指数收益率,
159199.SZ,石油ETF平安,国证石油天然气指数收益率,
159176.SZ,家电ETF华宝,中证全指家用电器指数收益率,
159197.SZ,石油ETF招商,国证石油天然气指数收益率,
516370.SH,电力ETF汇添富,中证全指电力公用事业指数收益率,
159196.SZ,港股通信息技术ETF易方达,中证港股通信息技术综合指数(港元)收益率,930967.CSI
159173.SZ,农牧ETF南方,中证全指农牧渔指数收益率,
159198.SZ,港股通信息技术ETF富国,中证港股通信息技术综合指数(港元)收益率,930967.CSI
589260.SH,科创芯片设计ETF国泰,上证科创板芯片设计主题指数收益率,
159180.SZ,软件ETF银华,国证工业软件主题指数收益率,
159187.SZ,创业板新能源ETF景顺,创业板新能源指数收益率,
159195.SZ,石油ETF华安,国证石油天然气指数收益率,
520790.SH,港股通互联网ETF兴业,中证港股通互联网指数(经估值汇率调整后)收益率,931637.CSI
159160.SZ,电池ETF东财,中证电池主题指数收益率,
512450.SH,畜牧养殖ETF广发,中证畜牧养殖产业指数收益率,931946.CSI
520680.SH,港股通汽车ETF南方,中证港股通汽车产业主题指数(人民币)收益率,931239.CSI
589250.SH,科创芯片设计ETF浦银,上证科创板芯片设计主题指数收益率,
159190.SZ,创业板新能源ETF天弘,创业板新能源指数收益率,
159191.SZ,港股通科技ETF易方达,国证港股通科技指数收益率(使用估值汇率折算),931573.CSI
159179.SZ,港股通互联网ETF工银,经汇率调整后的中证港股通互联网指数收益率,
159177.SZ,工程机械ETF鹏华,中证工程机械主题指数收益率,931752.CSI
159183.SZ,新能源车ETF招商,中证新能源汽车指数收益率,
560210.SH,农牧渔ETF景顺,中证全指农牧渔指数收益率,
159170.SZ,港股通互联网ETF永赢,国证港股通互联网指数收益率(按照估值汇率折算),931637.CSI
159172.SZ,养殖ETF汇添富,中证畜牧养殖产业指数收益率,931946.CSI
159166.SZ,现金流ETF长城,国证自由现金流指数收益率,
512460.SH,电池ETF华夏,中证电池主题指数收益率,
159181.SZ,石油ETF易方达,国证石油天然气指数收益率,
159189.SZ,石油ETF华夏,国证石油天然气指数收益率,
513930.SH,恒生生物科技ETF华泰柏瑞,恒生生物科技指数收益率(使用估值汇率折算),931669.CSI
560400.SH,证券ETF华泰柏瑞,中证全指证券公司指数收益率,h20168.CSI
515460.SH,红利质量ETF南方,中证全指红利质量指数收益率,
159175.SZ,电池ETF易方达,中证电池主题指数收益率,
560390.SH,电网设备ETF易方达,恒生A股电网设备指数收益率,
159171.SZ,工业有色ETF博时,中证工业有色金属主题指数收益率,h01059.CSI
159169.SZ,恒生生物科技ETF广发,恒生生物科技指数收益率(使用估值汇率折算),931669.CSI
520760.SH,恒生生物科技ETF摩根,恒生生物科技指数收益率(经汇率调整后),931669.CSI
560270.SH,电力ETF工银,中证全指电力公用事业指数收益率,
560310.SH,光伏ETF博时,中证光伏产业指数收益率,931151.CSI
560370.SH,红利质量ETF易方达,中证全指红利质量指数收益率,
159168.SZ,有色ETF富国,中证工业有色金属主题指数收益率,h01059.CSI
159159.SZ,公用事业ETF国投瑞银,中证全指公用事业指数收益率,000995.SH
563560.SH,科技成长ETF兴业,中证科技优势成长50策略指数收益率,
159165.SZ,养殖ETF永赢,中证畜牧养殖产业指数收益率,931946.CSI
515970.SH,工程机械ETF华夏,中证工程机械主题指数收益率,931752.CSI
512940.SH,有色ETF华安,中证有色金属矿业主题指数收益率,000819.SH
159167.SZ,港股通医疗ETF工银,经汇率调整后的中证港股通医疗主题指数收益率,
159156.SZ,电池ETF万家,国证新能源车电池指数收益率,399417.SZ
159148.SZ,石油ETF富国,国证石油天然气指数收益率,
530060.SH,上证指数ETF易方达,上证综合指数收益率,000008.SH
159153.SZ,消费电子ETF鹏华,国证消费电子主题指数收益率,801085.SI
159157.SZ,有色金属ETF天弘,中证工业有色金属主题指数收益率,h01059.CSI
560710.SH,船舶ETF富国,中证智选船舶产业指数收益率,932420.CSI
560230.SH,光伏ETF富国,中证光伏产业指数收益率,931151.CSI
589170.SH,科创芯片设计ETF鹏华,上证科创板芯片设计主题指数收益率,
159135.SZ,港股通科技ETF前海开源,恒生港股通科技主题指数收益率(经估值汇率调整),931573.CSI
520610.SH,港股红利低波ETF银华,标普港股通低波红利指数收益率(经估值汇率调整),
159163.SZ,有色ETF泰康,中证有色金属矿业主题指数收益率,000819.SH
560290.SH,有色ETF景顺,中证有色金属矿业主题指数收益率,000819.SH
516230.SH,光伏ETF招商,中证光伏产业指数收益率,931151.CSI
159247.SZ,创业板ETF汇添富,创业板指数收益率,399006.SZ
159152.SZ,港股通科技ETF平安,恒生港股通科技主题指数收益率(经汇率调整),931573.CSI
520930.SH,恒生生物科技ETF国泰,恒生生物科技指数收益率(经汇率调整),931669.CSI
589160.SH,科创芯片ETF广发,上证科创板芯片指数收益率,
159162.SZ,工业有色ETF鹏华,中证工业有色金属主题指数收益率,h01059.CSI
520910.SH,港股通互联网ETF华夏,经估值汇率调整后的中证港股通互联网指数收益率,
560160.SH,食品ETF易方达,中证全指食品指数收益率,h20177.CSI
589190.SH,科创芯片ETF华宝,上证科创板芯片指数收益率,
589220.SH,科创200ETF国泰,上证科创板200指数收益率,
159158.SZ,电力ETF景顺,中证全指电力公用事业指数收益率,
589230.SH,科创人工智能ETF南方,上证科创板人工智能指数收益率,
589070.SH,科创芯片设计ETF天弘,上证科创板芯片设计主题指数收益率,
159147.SZ,电池ETF南方,中证电池主题指数收益率,
159155.SZ,电池ETF大成,中证电池主题指数收益率,
159146.SZ,电力ETF华宝,中证全指电力公用事业指数收益率,
159145.SZ,工业软件ETF广发,国证工业软件主题指数收益率,
159149.SZ,创业板新能源ETF工银,创业板新能源指数收益率,
520850.SH,港股通医疗ETF易方达,中证港股通医疗主题指数收益率(使用估值汇率折算),932069.CSI
159138.SZ,工程机械ETF易方达,中证工程机械主题指数收益率,931752.CSI
589030.SH,科创芯片设计ETF易方达,上证科创板芯片设计主题指数收益率,
159151.SZ,食品ETF华夏,中证全指食品指数收益率,h20177.CSI
563870.SH,通用航空ETF鹏华,中证通用航空主题指数收益率,931855.CSI
159137.SZ,港股通医疗ETF华宝,经人民币汇率调整的中证港股通医疗主题指数收益率,
159293.SZ,创业板综增强ETF建信,创业板综合指数收益率,399102.SZ
513720.SH,港股互联网ETF国泰,中证港股通互联网指数收益率(经汇率调整),931637.CSI
560130.SH,食品ETF鹏华,中证全指食品指数收益率,h20177.CSI
589130.SH,科创芯片ETF易方达,上证科创板芯片指数收益率,
159143.SZ,港股通央企红利ETF平安,恒生港股通中国央企红利指数收益率(经汇率调整),930644.CSI
563930.SH,上证增强ETF招商,上证综合指数收益率,000008.SH
159132.SZ,恒生生物科技ETF富国,恒生生物科技指数收益率(使用估值汇率折算),931669.CSI
159243.SZ,创业板人工智能ETF招商,创业板人工智能指数收益率,
520770.SH,恒指港股通ETF建信,恒指港股通指数收益率(经汇率调整),
520810.SH,港股通红利ETF易方达,中证港股通高股息投资指数收益率(使用估值汇率折算),930914.CSI
563790.SH,卫星ETF鹏华,中证卫星产业指数收益率,931594.CSI
588420.SH,科创创业人工智能ETF摩根,中证科创创业人工智能指数收益率,931643.CSI
588430.SH,科创创业人工智能ETF工银,中证科创创业人工智能指数收益率,931643.CSI
589150.SH,科创50ETF平安,上证科创板50成份指数收益率,
588410.SH,科创创业人工智能ETF鹏华,中证科创创业人工智能指数收益率,931643.CSI
562070.SH,沪深300指增ETF华宝,沪深300指数收益率,000300.SH
159136.SZ,A50ETF广发,中证A50指数收益率,
589210.SH,科创芯片设计ETF广发,上证科创板芯片设计主题指数收益率,
563850.SH,食品ETF广发,中证全指食品指数收益率,h20177.CSI
517950.SH,沪深港科技50ETF交银,中证智选沪深港科技50指数收益率,931785.CSI
159139.SZ,科创创业人工智能ETF华泰柏瑞,中证科创创业人工智能指数收益率,931643.CSI
159140.SZ,科创创业人工智能ETF易方达,中证科创创业人工智能指数收益率,931643.CSI
516250.SH,工程机械ETF富国,中证工程机械主题指数收益率,931752.CSI
159142.SZ,科创创业人工智能ETF景顺,中证科创创业人工智能指数收益率,931643.CSI
563960.SH,300质量ETF兴全,沪深300质量指数收益率,000300.SH
520780.SH,港股通汽车ETF华宝,经人民币汇率调整的中证港股通汽车产业主题指数收益率,
159141.SZ,科创创业人工智能ETF永赢,中证科创创业人工智能指数收益率,931643.CSI
159253.SZ,银行ETF博时,中证银行指数收益率,h20180.CSI
520630.SH,港股通互联网ETF广发,中证港股通互联网指数收益率(使用估值汇率折算),931637.CSI
520820.SH,恒指港股通ETF汇添富,恒指港股通指数收益率(经估值汇率调整后),
159130.SZ,恒生生物科技ETF鹏华,恒生生物科技指数收益率(经汇率调整后),931669.CSI
159123.SZ,光伏ETF嘉实,中证光伏产业指数收益率,931151.CSI
520530.SH,港股通科技ETF东财,中证港股通科技指数收益率,931573.CSI
159118.SZ,港股通红利低波ETF华夏,经估值汇率调整后的标普港股通低波红利指数收益率,
159133.SZ,化工ETF天弘,中证细分化工产业主题指数收益率,000813.SH
563510.SH,A500红利低波ETF易方达,中证A500红利低波动指数收益率,932154.CSI
520590.SH,恒生科技ETF鹏华,恒生科技指数收益率(经汇率调整后),
515730.SH,家居家电ETF永赢,中证家居家电指数收益率,931241.CSI
159121.SZ,港股通汽车ETF易方达,恒生港股通汽车主题指数收益率(使用估值汇率折算),931239.CSI
159108.SZ,工业软件ETF博时,国证工业软件主题指数收益率,
159127.SZ,港股通红利ETF南方,中证港股通高股息投资指数(经估值汇率调整后)收益率,930914.CSI
512620.SH,农业ETF天弘,中证农业主题指数收益率,
159129.SZ,化工ETF嘉实,中证细分化工产业主题指数收益率,000813.SH
515370.SH,光伏ETF华夏,中证光伏产业指数收益率,931151.CSI
159100.SZ,巴西ETF华夏,巴西伊博维斯帕指数收益率(经估值汇率调整后),
159131.SZ,港股通信息技术ETF华宝,经人民币汇率调整的中证港股通信息技术综合指数收益率,
563530.SH,卫星ETF易方达,中证卫星产业指数收益率,931594.CSI
159120.SZ,港股通科技ETF国联安,同期恒生港股通科技主题指数收益率(使用估值汇率折算),
520870.SH,巴西ETF易方达,巴西IBOVESPA指数收益率(使用估值汇率折算),
159119.SZ,800现金流ETF招商,中证800自由现金流指数收益率,
159128.SZ,港股科技ETF天弘,国证港股通科技指数收益率(经估值汇率调整),931573.CSI
520950.SH,港股通50ETF摩根,恒生港股通50指数收益率(经汇率调整后),930931.CSI
563570.SH,金融科技ETF兴业,中证金融科技主题指数收益率,399699.SZ
563380.SH,航空航天ETF华泰柏瑞,中证全指航空航天指数收益率,932088.CSI
561660.SH,通用航空ETF平安,中证通用航空主题指数收益率,931855.CSI
520570.SH,恒生科技ETF南方,经汇率调整后的恒生科技指数收益率,
520650.SH,港股通互联网ETF南方,中证港股通互联网指数(经估值汇率调整后)收益率,931637.CSI
563590.SH,A500红利低波动ETF国寿,中证A500红利低波动指数收益率,932154.CSI
159125.SZ,港股通科技ETF招商,国证港股通科技指数收益率(经汇率调整后),931573.CSI
159260.SZ,证券ETF博时,中证全指证券公司指数收益率,h20168.CSI
563980.SH,800红利低波ETF鑫元,中证800红利低波动指数收益率,931848.CSI
159295.SZ,创业综指ETF西部利得,创业板综合指数收益率,399102.SZ
563750.SH,中证500ETF汇添富,中证500指数收益率,
520960.SH,恒指港股通ETF嘉实,经估值汇率调整后的恒指港股通指数收益率,
159126.SZ,港股通50ETF南方,中证港股通50指数(经估值汇率调整后)收益率,930931.CSI
159122.SZ,创业板新能源ETF富国,创业板新能源指数收益率,
159105.SZ,恒生生物科技ETF易方达,恒生生物科技指数收益率(使用估值汇率折算),931669.CSI
510670.SH,上证180ETF华夏,上证180指数收益率,
512630.SH,卫星ETF广发,同期中证卫星产业指数收益率,
530100.SH,上证580ETF易方达,上证580指数收益率,
159285.SZ,港股通消费ETF华安,国证港股通消费主题指数收益率(经汇率调整),921454.CSI
159117.SZ,港股通红利低波ETF鹏华,标普港股通低波红利指数收益率(经汇率调整后),
589950.SH,科创100ETF富国,上证科创板100指数收益率,
589110.SH,科创人工智能ETF国泰,上证科创板人工智能指数收益率,
159106.SZ,民企300ETF前海开源,中证民企300指数收益率,921265.CSI
563670.SH,金融科技ETF鹏华,中证金融科技主题指数收益率,399699.SZ
588140.SH,科创200ETF广发,上证科创板200指数收益率,
159109.SZ,恒生50ETF景顺,恒生港股通50指数收益率(使用估值汇率折算),930931.CSI
520560.SH,香港大盘30ETF华宝,经人民币汇率调整的恒生中国(香港上市)30指数收益率,
563890.SH,国企红利ETF创金合信,中证国有企业红利指数收益率,
563690.SH,红利低波ETF永赢,中证红利低波动指数收益率,921345.CSI
515720.SH,金融科技ETF富国,中证金融科技主题指数收益率,399699.SZ
520920.SH,恒生科技ETF天弘,恒生科技指数收益率(经估值汇率调整),
530380.SH,上证380ETF易方达,上证380指数收益率,
159275.SZ,农牧渔ETF华宝,中证全指农牧渔指数收益率,
551060.SH,科创债ETF中银,上证AAA科技创新公司债指数收益率,
159288.SZ,创业板综ETF银华,创业板综合指数收益率,399102.SZ
159110.SZ,科创债ETF万家,深证AAA科技创新公司债指数收益率,
159111.SZ,科创债ETF天弘,中证AAA科技创新公司债指数收益率,
551800.SH,科创债ETF国泰,中证AAA科技创新公司债指数收益率,
511150.SH,科创债ETF永赢,上证AAA科技创新公司债指数收益率,
159279.SZ,创业板人工智能ETF华安,创业板人工智能指数收益率,
159116.SZ,科创债ETF工银,中证AAA科技创新公司债指数收益率,
159112.SZ,科创债ETF银华,中证AAA科技创新公司债指数收益率,
551520.SH,科创债ETF汇添富,中证AAA科技创新公司债指数收益率,
551580.SH,科创债ETF泰康,中证AAA科技创新公司债指数收益率,
520720.SH,港股汽车ETF国泰,中证港股通汽车产业主题指数收益率(经估值汇率调整),931239.CSI
551560.SH,科创债ETF兴业,中证AAA科技创新公司债指数收益率,
589780.SH,科创200ETF富国,上证科创板200指数收益率,
551300.SH,科创债ETF摩根,上证AAA科技创新公司债指数收益率,
551510.SH,科创债ETF华泰柏瑞,中证AAA科技创新公司债指数收益率,
159113.SZ,科创债ETF大成,中证AAA科技创新公司债指数收益率,
159115.SZ,科创债ETF华安,中证AAA科技创新公司债指数收益率,
159297.SZ,港股通创新药ETF南方,国证港股通创新药指数(经估值汇率调整后)收益率,931250.CSI
560570.SH,A500红利ETF国联安,中证A500红利低波动指数收益率,932154.CSI
589120.SH,科创创新药ETF汇添富,上证科创板创新药指数收益率,
159107.SZ,创业板软件ETF富国,创业板软件指数收益率,
563600.SH,A500增强ETF易方达,中证A500指数收益率,000510.SH
589960.SH,科创新能源ETF易方达,上证科创板新能源指数收益率,
159290.SZ,创业板综指增强ETF东财,创业板综合指数收益率,399102.SZ
159272.SZ,机器人ETF富国,国证机器人产业指数收益率,
159102.SZ,港股通生物科技ETF华安,恒生生物科技指数收益率(经汇率调整),931669.CSI
563230.SH,卫星ETF富国,中证卫星产业指数收益率,931594.CSI
159299.SZ,金融科技ETF易方达,中证金融科技主题指数收益率,399699.SZ
159289.SZ,创业板综指ETF鹏华,创业板综合指数收益率,399102.SZ
159298.SZ,创业板50ETF大成,创业板50指数收益率,399673.SZ
159103.SZ,金融科技ETF汇添富,中证金融科技主题指数收益率,399699.SZ
561680.SH,A500红利低波ETF平安,中证A500红利低波动指数收益率,932154.CSI
589820.SH,科创200ETF建信,上证科创板200指数收益率,
159296.SZ,A500红利低波ETF华宝,中证A500红利低波动指数收益率,932154.CSI
588550.SH,科创综指增强ETF易方达,上证科创板综合指数收益率,
589020.SH,科创半导体设备ETF鹏华,上证科创板半导体材料设备主题指数收益率,
159101.SZ,港股通科技ETF华夏,经估值汇率调整后的国证港股通科技指数收益率,
589560.SH,科创人工智能ETF汇添富,上证科创板人工智能指数收益率,
563320.SH,通用航空ETF华泰柏瑞,中证通用航空主题指数收益率,931855.CSI
560770.SH,机器人ETF招商,中证机器人指数收益率,
159291.SZ,创业板综增强ETF招商,创业板综合指数收益率,399102.SZ
159259.SZ,成长ETF易方达,国证成长100指数收益率,931251.CSI
530530.SH,上证580ETF华夏,上证580指数收益率,
588690.SH,科创增强ETF银华,上证科创板综合指数收益率,
159500.SZ,中证500ETF富国,中证500指数收益率,
159281.SZ,港股央企红利ETF天弘,中证港股通央企红利指数收益率(经估值汇率调整),931233.CSI
159292.SZ,创业板综增强ETF华宝,创业板综合指数收益率,399102.SZ
159286.SZ,港股通创新药ETF鹏华,国证港股通创新药指数收益率(经汇率调整后),931250.CSI
159287.SZ,创业板综ETF博时,创业板综合指数收益率,399102.SZ
520840.SH,港股通恒生科技ETF华安,恒生港股通科技主题指数收益率(经汇率调整),931573.CSI
159369.SZ,创业板50ETF易方达,创业板50指数收益率,399673.SZ
159283.SZ,通用航空ETF南方,中证通用航空主题指数收益率,931855.CSI
589090.SH,科创AIETF鹏华,上证科创板人工智能指数收益率,
520620.SH,恒生消费ETF嘉实,经估值汇率调整后的恒生消费指数收益率,
512370.SH,A500增强ETF华夏,中证A500指数收益率,000510.SH
159280.SZ,港股通互联网ETF汇添富,国证港股通互联网指数收益率(经估值汇率调整后),931637.CSI
563620.SH,全指现金流ETF兴业,中证全指自由现金流指数收益率,
159277.SZ,港股通红利ETF富国,中证港股通高股息投资指数收益率(使用估值汇率折算),930914.CSI
520670.SH,港股通科技ETF嘉实,经估值汇率调整后的恒生港股通科技主题指数收益率,
589850.SH,科创50ETF东财,上证科创板50成份指数收益率,
589050.SH,科创综指ETF兴业,上证科创板综合价格指数收益率,
159271.SZ,恒生ETF鹏华,恒生指数收益率(经汇率调整后),
520970.SH,港股通创新药ETF嘉实,中证港股通创新药指数收益率(经估值汇率调整后),931250.CSI
159278.SZ,机器人ETF鹏华,国证机器人产业指数收益率,
159273.SZ,云计算ETF汇添富,中证沪港深云计算产业指数收益率,
512030.SH,中证A50增强ETF易方达,中证A50指数收益率,
520510.SH,港股通医疗ETF华夏,中证港股通医疗主题指数收益率(经估值汇率调整后),932069.CSI
159255.SZ,通用航空ETF易方达,国证通用航空产业指数收益率,931855.CSI
159258.SZ,机器人ETF南方,中证机器人指数收益率,
159256.SZ,创业板软件ETF华夏,创业板软件指数收益率,
589200.SH,科创200ETF工银,上证科创板200指数收益率,
520690.SH,港股创新药ETF博时,恒生港股通创新药精选指数收益率(经估值汇率调整后),931250.CSI
589720.SH,科创创新药ETF国泰,上证科创板创新药指数收益率,
588980.SH,科创100ETF广发,上证科创板100指数收益率,
560120.SH,中证500现金流ETF华夏,中证500自由现金流指数收益率,
159266.SZ,港股央企红利ETF永赢,中证港股通央企红利指数收益率(按照估值汇率折算),931233.CSI
159267.SZ,航天ETF华安,国证航天航空行业指数收益率,
159276.SZ,现金流ETF汇添富,国证自由现金流指数收益率,
562870.SH,证券ETF嘉实,中证全指证券公司指数收益率,h20168.CSI
159270.SZ,创业板200ETF南方,创业板中盘200指数收益率,
159257.SZ,航空ETF汇添富,国证通用航空产业指数收益率,931855.CSI
589550.SH,科创价值ETF华夏,上证智选科创板价值50策略指数收益率,950228.SH
588920.SH,科创芯片ETF鹏华,上证科创板芯片指数收益率,
520860.SH,港股通科技ETF富国,中证港股通科技指数收益率(使用估值汇率折算),931573.CSI
159242.SZ,创业板人工智能ETF大成,创业板人工智能指数收益率,
563580.SH,自由现金流800ETF万家,中证800自由现金流指数收益率,
159251.SZ,港股通科技ETF万家,国证港股通科技指数收益率(经估值汇率调整),931573.CSI
159400.SZ,科创债ETF景顺,深证AAA科技创新公司债指数收益率,
511120.SH,科创债ETF广发,上证AAA科技创新公司债指数收益率,
551500.SH,科创债ETF易方达,中证AAA科技创新公司债指数收益率,
159248.SZ,人工智能ETF万家,中证人工智能主题指数收益率,921487.CSI
551030.SH,科创债ETF鹏华,上证AAA科技创新公司债指数收益率,
551000.SH,科创债ETF博时,上证AAA科技创新公司债指数收益率,
551900.SH,科创债ETF招商,中证AAA科技创新公司债指数收益率,
159600.SZ,科创债ETF嘉实,中证AAA科技创新公司债指数收益率,
159200.SZ,科创债ETF富国,中证AAA科技创新公司债指数收益率,
551550.SH,科创债ETF华夏,中证AAA科技创新公司债指数收益率,
159700.SZ,科创债ETF南方,中证AAA科技创新公司债指数收益率,
159268.SZ,港股通消费ETF汇添富,国证港股通消费主题指数收益率(经估值汇率调整后),921454.CSI
512060.SH,A100ETF天弘,中证A100指数收益率,000903.SH
160641.SZ,鹏华丰锐LOF,中债总指数收益率,
159311.SZ,数字经济ETF易方达,中证数字经济主题指数收益率,399262.SZ
159246.SZ,创业板人工智能ETF富国,创业板人工智能指数收益率,
159269.SZ,港股通科技ETF南方,中证港股通科技指数(人民币)收益率,931573.CSI
159263.SZ,价值ETF易方达,国证价值100指数收益率,931168.CSI
520880.SH,港股通创新药ETF华宝,经人民币汇率调整的恒生港股通创新药精选指数收益率,
588520.SH,科创增强ETF永赢,上证科创板综合价格指数收益率,
159262.SZ,港股通科技ETF广发,同期恒生港股通科技主题指数收益率(使用估值汇率折算),
159261.SZ,创业板新能源ETF鹏华,创业板新能源指数收益率,
159223.SZ,现金流ETF永赢,国证自由现金流指数收益率,
159237.SZ,港股汽车ETF工银,经汇率调整后的中证港股通汽车产业主题指数收益率,
589380.SH,科创AIETF富国,上证科创板人工智能指数收益率,
159249.SZ,A500增强ETF工银,中证A500指数收益率,000510.SH
563630.SH,A500增强ETF国联安,中证A500指数收益率,000510.SH
520980.SH,港股通科技ETF汇添富,恒生港股通中国科技指数收益率(经估值汇率调整后),930644.CSI
159365.SZ,恒指港股通ETF富国,恒指港股通指数收益率(使用估值汇率折算),
159265.SZ,港股消费ETF鹏华,国证港股通消费主题指数收益率(经汇率调整后),921454.CSI
159550.SZ,互联网ETF东财,中证沪港深互联网指数收益率,
561090.SH,A500增强ETF华安,中证A500指数收益率,000510.SH
159203.SZ,大盘成长ETF博时,国证大盘成长指数收益率,399372.SZ
561770.SH,A100ETF博时,中证A100指数收益率,000903.SH
562050.SH,药ETF华宝,中证制药指数收益率,932217.CSI
159245.SZ,港股通消费ETF富国,国证港股通消费主题指数收益率(使用估值汇率折算),921454.CSI
589180.SH,科创新材料ETF汇添富,上证科创板新材料指数收益率,
159240.SZ,A500增强ETF天弘,中证A500指数收益率,000510.SH
159228.SZ,红利低波ETF长城,中证红利低波动100指数收益率,921345.CSI
588670.SH,科创综指增强ETF嘉实,上证科创板综合指数收益率,
588270.SH,科创200ETF易方达,上证科创板200指数收益率,
512130.SH,全指现金流ETF鹏华,中证全指自由现金流指数收益率,
159205.SZ,创业板ETF东财,创业板指数收益率,399006.SZ
159387.SZ,创业板新能源ETF国泰,创业板新能源指数收益率,
159238.SZ,沪深300增强ETF景顺,沪深300指数收益率,000300.SH
589580.SH,科创综指ETF兴银,上证科创板综合价格指数收益率,
159372.SZ,创业板50ETF万家,创业板50指数收益率,399673.SZ
588710.SH,科创半导体设备ETF华泰柏瑞,上证科创板半导体材料设备主题指数收益率,
520940.SH,港股通恒生ETF华安,恒指港股通指数收益率(经汇率调整),
159210.SZ,港股通汽车ETF汇添富,中证港股通汽车产业主题指数收益率(经估值汇率调整后),931239.CSI
561750.SH,A50ETF博时,中证A50指数收益率,
159389.SZ,数字经济ETF嘉实,中证诚通国企数字经济指数收益率,
159230.SZ,通用航空ETF华夏,国证通用航空产业指数收益率,931855.CSI
563760.SH,全指现金流ETF中银,中证全指自由现金流指数收益率,
159241.SZ,航空航天ETF天弘,国证航天航空行业指数收益率,
589700.SH,科创成长ETF南方,上证科创板成长指数收益率,
159233.SZ,自由现金流ETF平安,中证全指自由现金流指数收益率,
159385.SZ,数字经济ETF富国,中证诚通国企数字经济指数收益率,
588940.SH,科创50ETF富国,上证科创板50成份指数收益率,
561220.SH,数字经济ETF工银,中证诚通国企数字经济指数收益率,
159226.SZ,中证A500增强ETF国泰,中证A500指数收益率,000510.SH
159239.SZ,港股通汽车ETF富国,恒生港股通汽车主题指数收益率(使用估值汇率折算),931239.CSI
588130.SH,科创医药ETF华夏,上证科创板生物医药指数收益率,
563830.SH,全指现金流ETF博时,中证全指自由现金流指数收益率,
159218.SZ,卫星ETF招商,中证卫星产业指数收益率,931594.CSI
563770.SH,全指现金流ETF招商,中证全指自由现金流指数收益率,
563550.SH,A500增强ETF摩根,中证A500指数收益率,000510.SH
563060.SH,央企50ETF易方达,中证国资央企50指数收益率,931823.CSI
159229.SZ,自由现金流ETF广发,中证800自由现金流指数收益率,
563780.SH,现金流全指ETF方正富邦,中证全指自由现金流指数收益率,
159392.SZ,航空ETF富国,国证通用航空产业指数收益率,931855.CSI
159236.SZ,自由现金流ETF工银,中证全指自由现金流指数收益率,
